"","cod_secao","nm_secao","cod_divisao","nm_divisao","cod_grupo","nm_grupo","cod_classe","nm_classe","cod_cnae","nm_cnae"
"95","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","02","PRODUÇÃO FLORESTAL","02.2","Produção florestal - florestas nativas","02.20-9","Produção florestal - florestas nativas","0220903","Coleta de castanha-do-pará em florestas nativas"
"96","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","02","PRODUÇÃO FLORESTAL","02.2","Produção florestal - florestas nativas","02.20-9","Produção florestal - florestas nativas","0220904","Coleta de látex em florestas nativas"
"97","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","02","PRODUÇÃO FLORESTAL","02.2","Produção florestal - florestas nativas","02.20-9","Produção florestal - florestas nativas","0220905","Coleta de palmito em florestas nativas"
"98","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","02","PRODUÇÃO FLORESTAL","02.2","Produção florestal - florestas nativas","02.20-9","Produção florestal - florestas nativas","0220906","Conservação de florestas nativas"
"99","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","02","PRODUÇÃO FLORESTAL","02.2","Produção florestal - florestas nativas","02.20-9","Produção florestal - florestas nativas","0220999","Coleta de produtos não madeireiros não especificados anteriormente em florestas nativas"
"100","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","02","PRODUÇÃO FLORESTAL","02.3","Atividades de apoio à produção florestal","02.30-6","Atividades de apoio à produção florestal","0230600","Atividades de apoio à produção florestal"
"101","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.11-6","Pesca em água salgada","0311601","Pesca de peixes em água salgada"
"102","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.11-6","Pesca em água salgada","0311602","Pesca de crustáceos e moluscos em água salgada"
"103","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.11-6","Pesca em água salgada","0311603","Coleta de outros produtos marinhos"
"104","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.11-6","Pesca em água salgada","0311604","Atividades de apoio à pesca em água salgada"
"105","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.12-4","Pesca em água doce","0312401","Pesca de peixes em água doce"
"106","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.12-4","Pesca em água doce","0312402","Pesca de crustáceos e moluscos em água doce"
"107","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.12-4","Pesca em água doce","0312403","Coleta de outros produtos aquáticos de água doce"
"108","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.1","Pesca","03.12-4","Pesca em água doce","0312404","Atividades de apoio à pesca em água doce"
"109","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.21-3","Aquicultura em água salgada e salobra","0321301","Criação de peixes em água salgada e salobra"
"110","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.21-3","Aquicultura em água salgada e salobra","0321302","Criação de camarões em água salgada e salobra"
"111","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.21-3","Aquicultura em água salgada e salobra","0321303","Criação de ostras e mexilhões em água salgada e salobra"
"112","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.21-3","Aquicultura em água salgada e salobra","0321304","Criação de peixes ornamentais em água salgada e salobra"
"113","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.21-3","Aquicultura em água salgada e salobra","0321305","Atividades de apoio à aquicultura em água salgada e salobra"
"114","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.21-3","Aquicultura em água salgada e salobra","0321399","Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente"
"115","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322101","Criação de peixes em água doce"
"116","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322102","Criação de camarões em água doce"
"117","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322103","Criação de ostras e mexilhões em água doce"
"118","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322104","Criação de peixes ornamentais em água doce"
"119","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322105","Ranicultura"
"120","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322106","Criação de jacaré"
"121","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322107","Atividades de apoio à aquicultura em água doce"
"122","A","AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA","03","PESCA E AQÜICULTURA","03.2","Aquicultura","03.22-1","Aquicultura em água doce","0322199","Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente"
"123","B","INDÚSTRIAS EXTRATIVAS","05","EXTRAÇÃO DE CARVÃO MINERAL","05.0","Extração de carvão mineral","05.00-3","Extração de carvão mineral","0500301","Extração de carvão mineral"
"124","B","INDÚSTRIAS EXTRATIVAS","05","EXTRAÇÃO DE CARVÃO MINERAL","05.0","Extração de carvão mineral","05.00-3","Extração de carvão mineral","0500302","Beneficiamento de carvão mineral"
"125","B","INDÚSTRIAS EXTRATIVAS","06","EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL","06.0","Extração de petróleo e gás natural","06.00-0","Extração de petróleo e gás natural","0600001","Extração de petróleo e gás natural"
"126","B","INDÚSTRIAS EXTRATIVAS","06","EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL","06.0","Extração de petróleo e gás natural","06.00-0","Extração de petróleo e gás natural","0600002","Extração e beneficiamento de xisto"
"127","B","INDÚSTRIAS EXTRATIVAS","06","EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL","06.0","Extração de petróleo e gás natural","06.00-0","Extração de petróleo e gás natural","0600003","Extração e beneficiamento de areias betuminosas"
"128","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.1","Extração de minério de ferro","07.10-3","Extração de minério de ferro","0710301","Extração de minério de ferro"
"129","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.1","Extração de minério de ferro","07.10-3","Extração de minério de ferro","0710302","Pelotização sinterização e outros beneficiamentos de minério de ferro"
"130","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.21-9","Extração de minério de alumínio","0721901","Extração de minério de alumínio"
"131","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.21-9","Extração de minério de alumínio","0721902","Beneficiamento de minério de alumínio"
"132","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.22-7","Extração de minério de estanho","0722701","Extração de minério de estanho"
"133","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.22-7","Extração de minério de estanho","0722702","Beneficiamento de minério de estanho"
"134","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.23-5","Extração de minério de manganês","0723501","Extração de minério de manganês"
"135","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.23-5","Extração de minério de manganês","0723502","Beneficiamento de minério de manganês"
"136","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.24-3","Extração de minério de metais preciosos","0724301","Extração de minério de metais preciosos"
"137","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.24-3","Extração de minério de metais preciosos","0724302","Beneficiamento de minério de metais preciosos"
"138","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.25-1","Extração de minerais radioativos","0725100","Extração de minerais radioativos"
"139","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.29-4","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729401","Extração de minérios de nióbio e titânio"
"140","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.29-4","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729402","Extração de minério de tungstênio"
"141","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.29-4","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729403","Extração de minério de níquel"
"142","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.29-4","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729404","Extração de minérios de cobre chumbo zinco e outros minerais metálicos não ferrosos não especificados anteriormente"
"143","B","INDÚSTRIAS EXTRATIVAS","07","EXTRAÇÃO DE MINERAIS METÁLICOS","07.2","Extração de minerais metálicos não ferrosos","07.29-4","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729405","Beneficiamento de minérios de cobre chumbo zinco e outros minerais metálicos não ferrosos não especificados anteriormente"
"144","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810001","Extração de ardósia e beneficiamento associado"
"145","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810002","Extração de granito e beneficiamento associado"
"146","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810003","Extração de mármore e beneficiamento associado"
"147","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810004","Extração de calcário e dolomita e beneficiamento associado"
"148","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810005","Extração de gesso e caulim"
"149","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810006","Extração de areia cascalho ou pedregulho e beneficiamento associado"
"150","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810007","Extração de argila e beneficiamento associado"
"151","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810008","Extração de saibro e beneficiamento associado"
"152","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810009","Extração de basalto e beneficiamento associado"
"153","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810010","Beneficiamento de gesso e caulim associado à extração"
"154","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.1","Extração de pedra areia e argila","08.10-0","Extração de pedra areia e argila","0810099","Extração e britamento de pedras e outros materiais para construção e beneficiamento associado"
"155","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.91-6","Extração de minerais para fabricação de adubos fertilizantes e outros produtos químicos","0891600","Extração de minerais para fabricação de adubos fertilizantes e outros produtos químicos"
"156","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.92-4","Extração e refino de sal marinho e sal-gema","0892401","Extração de sal marinho"
"157","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.92-4","Extração e refino de sal marinho e sal-gema","0892402","Extração de sal-gema"
"158","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.92-4","Extração e refino de sal marinho e sal-gema","0892403","Refino e outros tratamentos do sal"
"159","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.93-2","Extração de gemas (pedras preciosas e semipreciosas)","0893200","Extração de gemas (pedras preciosas e semipreciosas)"
"160","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.99-1","Extração de minerais não metálicos não especificados anteriormente","0899101","Extração de grafita"
"161","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.99-1","Extração de minerais não metálicos não especificados anteriormente","0899102","Extração de quartzo"
"162","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.99-1","Extração de minerais não metálicos não especificados anteriormente","0899103","Extração de amianto"
"163","B","INDÚSTRIAS EXTRATIVAS","08","EXTRAÇÃO DE MINERAIS NÃO METÁLICOS","08.9","Extração de outros minerais não metálicos","08.99-1","Extração de minerais não metálicos não especificados anteriormente","0899199","Extração de outros minerais não metálicos não especificados anteriormente"
"164","B","INDÚSTRIAS EXTRATIVAS","09","ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS","09.1","Atividades de apoio à extração de petróleo e gás natural","09.10-6","Atividades de apoio à extração de petróleo e gás natural","0910600","Atividades de apoio à extração de petróleo e gás natural"
"165","B","INDÚSTRIAS EXTRATIVAS","09","ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS","09.9","Atividades de apoio à extração de minerais exceto petróleo e gás natural","09.90-4","Atividades de apoio à extração de minerais exceto petróleo e gás natural","0990401","Atividades de apoio à extração de minério de ferro"
"166","B","INDÚSTRIAS EXTRATIVAS","09","ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS","09.9","Atividades de apoio à extração de minerais exceto petróleo e gás natural","09.90-4","Atividades de apoio à extração de minerais exceto petróleo e gás natural","0990402","Atividades de apoio à extração de minerais metálicos não ferrosos"
"167","B","INDÚSTRIAS EXTRATIVAS","09","ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS","09.9","Atividades de apoio à extração de minerais exceto petróleo e gás natural","09.90-4","Atividades de apoio à extração de minerais exceto petróleo e gás natural","0990403","Atividades de apoio à extração de minerais não metálicos"
"168","C","INDÚSTRIAS DE TRANSFORMAÇÃO","10","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","10.1","Abate e fabricação de produtos de carne","10.11-2","Abate de reses exceto suínos","1011201","Frigorífico - abate de bovinos"
"169","C","INDÚSTRIAS DE TRANSFORMAÇÃO","10","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","10.1","Abate e fabricação de produtos de carne","10.11-2","Abate de reses exceto suínos","1011202","Frigorífico - abate de equinos"
"170","C","INDÚSTRIAS DE TRANSFORMAÇÃO","10","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","10.1","Abate e fabricação de produtos de carne","10.11-2","Abate de reses exceto suínos","1011203","Frigorífico - abate de ovinos e caprinos"
"171","C","INDÚSTRIAS DE TRANSFORMAÇÃO","10","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","10.1","Abate e fabricação de produtos de carne","10.11-2","Abate de reses exceto suínos","1011204","Frigorífico - abate de bufalinos"
"172","C","INDÚSTRIAS DE TRANSFORMAÇÃO","10","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","10.1","Abate e fabricação de produtos de carne","10.11-2","Abate de reses exceto suínos","1011205","Matadouro - abate de reses sob contrato exceto abate de suínos"
